"V1","db","mn","algorithm","homogeneity","commpleteness","vmeasure","adjrand","adjmutual","silhouette","classes"
0,"low","{1,3}-mer","agglomerative.clust",0.689061604608227,0.393205613442287,0.500694997354818,0.156588806258154,0.490696094384209,-0.176190214535742,"Replicate 2"
0,"low","{2,2}-mer","AffinityPropagation",0.756840504472387,0.315839448797233,0.445687620117005,0.0627422768361189,0.400930904281246,-0.140092556087053,"Replicate 2"
0,"low","{2,2}-mer","GaussianMixture",0.375748041058184,0.452542301440303,0.410585212787186,0.191027839577881,0.407408937843309,0.143092680004473,"Replicate 2"
0,"low","{2,2}-mer","Spectral",0.632316668448045,0.367476838440288,0.4648194424418,0.156147114567991,0.454005330442514,-0.107603554927872,"Replicate 2"
0,"low","{2,2}-mer","BisectingKMeans",0.554863318074603,0.331676736595799,0.415176400944731,0.106804691663381,0.40441952900231,-0.113171216912206,"Replicate 2"
0,"low","{2,2}-mer","MiniBatchKMeans",0.640564523799499,0.382642530813734,0.479096052809729,0.176134090190479,0.468757704219844,-0.0962675345586632,"Replicate 2"
0,"low","{2,2}-mer","KMeans",0.658982165552323,0.392835585373269,0.492236691247103,0.155566165909888,0.482704779587792,-0.0884191577940227,"Replicate 2"
0,"low","{2,2}-mer","agglomerative.clust",0.658955815126921,0.411266273622163,0.506448718294847,0.230587746757395,0.497199217260221,-0.180609261129869,"Replicate 2"
0,"low","{3,1}-mer","AffinityPropagation",0.716615700354469,0.303200028301387,0.426112079905006,0.0632859964901806,0.373612172908747,-0.193963843013771,"Replicate 2"
0,"low","{3,1}-mer","GaussianMixture",0.318922432148423,0.398656451769418,0.354359605722512,0.144342329870299,0.351138438741086,0.0038303397810427,"Replicate 2"
0,"low","{3,1}-mer","Spectral",0.584554143089063,0.32894540245347,0.420988491548893,0.111902870821637,0.408933669879823,-0.187273619883201,"Replicate 2"
0,"low","{3,1}-mer","BisectingKMeans",0.538113847745705,0.348186540453863,0.422800218777982,0.129813407251759,0.413553192128995,-0.169011941497945,"Replicate 2"
0,"low","{3,1}-mer","MiniBatchKMeans",0.637985367967148,0.391541916446714,0.48526739877717,0.179407684753041,0.475487527585922,-0.284904000170247,"Replicate 2"
0,"low","{3,1}-mer","KMeans",0.616956372658095,0.415485336853865,0.496563290607774,0.191684628760054,0.489476713223996,-0.132402035476578,"Replicate 2"
0,"low","{3,1}-mer","agglomerative.clust",0.626006682672718,0.361129509369075,0.458030995110733,0.14733368859587,0.447146457115268,-0.281477993079709,"Replicate 2"
0,"low","{0,4}-mer","AffinityPropagation",0.546171137555939,0.206542018536495,0.299735133640535,0.00192532390563072,0.188555810996408,-0.311709132776014,"Replicate 2"
0,"low","{0,4}-mer","GaussianMixture",0.271061162131525,0.366936525197934,0.311794988991218,0.0526049992226165,0.307890455992029,0.205449391974486,"Replicate 2"
0,"low","{0,4}-mer","Spectral",0.384046655265377,0.25914302571031,0.309467067657002,0.0456174727720132,0.295841004404038,-0.0635022411222394,"Replicate 2"
0,"low","{0,4}-mer","BisectingKMeans",0.406427302914878,0.302711962739784,0.346985176354099,0.0382292608068495,0.335793434229878,-0.00168370944435183,"Replicate 2"
0,"low","{0,4}-mer","MiniBatchKMeans",0.563991036563953,0.329999865040518,0.416373288846983,0.124831873750496,0.405010215411278,-0.292793780036177,"Replicate 2"
0,"low","{0,4}-mer","KMeans",0.47070435990605,0.318375401225672,0.379836606704567,0.0790268493896214,0.368646773341009,-0.113893095626284,"Replicate 2"
0,"low","{0,4}-mer","agglomerative.clust",0.499552324221829,0.314997785597172,0.386367576464418,0.0938004621518164,0.374618008110076,-0.224083868955875,"Replicate 2"
0,"low","{1,3}-mer","AffinityPropagation",0.744909639259799,0.318422778230074,0.446137431647948,0.0555970001315005,0.414980221717132,-0.127795698082054,"Replicate 3"
0,"low","{1,3}-mer","GaussianMixture",0.392721532407128,0.447442842264609,0.418300142153526,0.185638195799832,0.414911478567331,0.14843859731533,"Replicate 3"
0,"low","{1,3}-mer","Spectral",0.650631364122882,0.369214026309221,0.471095379445877,0.146347140684594,0.460294181463359,-0.0986949146505205,"Replicate 3"
0,"low","{1,3}-mer","BisectingKMeans",0.563313899953944,0.336612719190924,0.421409078446243,0.110606877737722,0.410991318563564,-0.0893727157963082,"Replicate 3"
0,"low","{1,3}-mer","MiniBatchKMeans",0.660475616661291,0.372312001146552,0.476192770532266,0.137552827289821,0.465502506725204,-0.113249173493636,"Replicate 3"
0,"low","{1,3}-mer","KMeans",0.683701344208558,0.391445532581653,0.497851675130212,0.141236280943759,0.488263097101953,-0.0673858533306953,"Replicate 3"
0,"low","{1,3}-mer","agglomerative.clust",0.689061604608227,0.393205613442287,0.500694997354818,0.156588806258154,0.490696094384209,-0.176190214535742,"Replicate 3"
0,"low","{2,2}-mer","AffinityPropagation",0.756795342772955,0.315826554475667,0.445666951540544,0.0627422540022414,0.400921225672006,-0.140115092372596,"Replicate 3"
0,"low","{2,2}-mer","GaussianMixture",0.385588690844279,0.438907798832072,0.410524206402469,0.176057072205747,0.407084682258383,0.132636606991719,"Replicate 3"
0,"low","{2,2}-mer","Spectral",0.630044938046519,0.367407916766347,0.46414925184666,0.168176006284126,0.453362545933765,-0.108650551128911,"Replicate 3"
0,"low","{2,2}-mer","BisectingKMeans",0.554863318074603,0.331676736595799,0.415176400944731,0.106804691663381,0.40441952900231,-0.113171216912206,"Replicate 3"
0,"low","{2,2}-mer","MiniBatchKMeans",0.66522312989463,0.392334737855765,0.493571368984227,0.1698357969086,0.483611305623487,-0.101582494611599,"Replicate 3"
0,"low","{2,2}-mer","KMeans",0.657126676005902,0.405917376732458,0.501840231019827,0.199723737665489,0.492841420857644,-0.0773615773855929,"Replicate 3"
0,"low","{2,2}-mer","agglomerative.clust",0.658955815126921,0.411266273622163,0.506448718294847,0.230587746757395,0.497199217260221,-0.180609261129869,"Replicate 3"
0,"low","{3,1}-mer","AffinityPropagation",0.716615700354469,0.303200028301387,0.426112079905006,0.0632859964901806,0.373612172908747,-0.193963843013771,"Replicate 3"
0,"low","{3,1}-mer","GaussianMixture",0.396438267550645,0.494617588037518,0.440119075525835,0.242352755553035,0.437624399301213,0.055078875532118,"Replicate 3"
0,"low","{3,1}-mer","Spectral",0.578121157294662,0.326429015762543,0.417258270438171,0.113339199636946,0.405243302795864,-0.18524860177924,"Replicate 3"
0,"low","{3,1}-mer","BisectingKMeans",0.538113847745705,0.348186540453863,0.422800218777982,0.129813407251759,0.413553192128995,-0.169011941497945,"Replicate 3"
0,"low","{3,1}-mer","MiniBatchKMeans",0.617645545583116,0.402558520511238,0.487428908183356,0.198681536660573,0.478833417907577,-0.151577899082062,"Replicate 3"
0,"low","{3,1}-mer","KMeans",0.60964814367322,0.416287590520026,0.494746304931665,0.201618290360581,0.487890768396382,-0.121205968380681,"Replicate 3"
0,"low","{3,1}-mer","agglomerative.clust",0.626006682672718,0.361129509369075,0.458030995110733,0.14733368859587,0.447146457115268,-0.281477993079709,"Replicate 3"
0,"low","{0,4}-mer","AffinityPropagation",0.541129152118483,0.20835051819098,0.300860833771726,0.00107428515369471,0.191854652536533,-0.171202157624913,"Replicate 3"
0,"low","{0,4}-mer","GaussianMixture",0.288908851299651,0.387560418334206,0.331041306076629,0.0681536438256578,0.327256483382619,0.203825629037169,"Replicate 3"
0,"low","{0,4}-mer","Spectral",0.368672156992327,0.241725588076652,0.291998110007392,0.032667959441474,0.277887656343713,-0.092300377933627,"Replicate 3"
0,"low","{0,4}-mer","BisectingKMeans",0.406427302914878,0.302711962739784,0.346985176354099,0.0382292608068495,0.335793434229878,-0.00168370944435183,"Replicate 3"
0,"low","{0,4}-mer","MiniBatchKMeans",0.554074625012393,0.342403269599485,0.423249617969639,0.172583582545292,0.412556026672194,-0.290455666548946,"Replicate 3"
0,"low","{0,4}-mer","KMeans",0.473419016308384,0.315856985812571,0.378911060555983,0.0730420965111264,0.367503483474721,-0.103063413412367,"Replicate 3"
0,"low","{0,4}-mer","agglomerative.clust",0.499552324221829,0.314997785597172,0.386367576464418,0.0938004621518164,0.374618008110076,-0.224083868955875,"Replicate 3"
