"V1","db","mn","algorithm","homogeneity","commpleteness","vmeasure","adjrand","adjmutual","silhouette","classes"
0,"mockup","{1,3}-mer","KMeans",0.0656403828697582,0.0535958790540213,0.0590098006191454,0.00170533643417932,0.00555215285585837,0.206417512495388,"Replicate 2"
0,"mockup","{1,3}-mer","agglomerative.clust",0.0697510691269993,0.0579460373046742,0.063302891766567,0.0016063275726362,0.00898977304626361,0.204618266344063,"Replicate 2"
0,"mockup","{2,2}-mer","AffinityPropagation",0.11366169419791,0.0773758749058523,0.0920727066733967,-0.000310664562861734,0.00497532427760679,0.128775317089902,"Replicate 2"
0,"mockup","{2,2}-mer","GaussianMixture",0.0293986524191662,0.0320245485144182,0.0306554707780243,0.00168962863014723,0.00384915049814163,0.147268021837556,"Replicate 2"
0,"mockup","{2,2}-mer","Spectral",0.073079329095503,0.0602000580952277,0.0660174082405372,0.00314426091188774,0.0126639283004452,0.0972832982029684,"Replicate 2"
0,"mockup","{2,2}-mer","BisectingKMeans",0.0567745678304138,0.0471693833322191,0.051528180785119,0.00151316429347901,0.000083626992219278,0.103551926551676,"Replicate 2"
0,"mockup","{2,2}-mer","MiniBatchKMeans",0.0602691218095775,0.05206370915706,0.0558667310712964,0.000797964099493169,0.0026222072938739,0.163579789485864,"Replicate 2"
0,"mockup","{2,2}-mer","KMeans",0.0652579821447443,0.0521197485898196,0.0579535760587244,-0.000109623633642922,0.00215928744765765,0.137066438396071,"Replicate 2"
0,"mockup","{2,2}-mer","agglomerative.clust",0.0631441392064224,0.0541299907091645,0.0582906335956972,0.00318436111699656,0.00463535023649763,0.195336143198753,"Replicate 2"
0,"mockup","{3,1}-mer","AffinityPropagation",0.104180692560432,0.0752052491169596,0.0873528311518977,0.000250767607179701,0.00587872768536096,0.101405298673719,"Replicate 2"
0,"mockup","{3,1}-mer","GaussianMixture",0.0251441081048708,0.031452970847681,0.0279469157719767,0.00256625839271768,0.0020669109648908,0.165720685149644,"Replicate 2"
0,"mockup","{3,1}-mer","Spectral",0.0640324874082265,0.0512012116503565,0.0569024680639756,-0.000799846754730134,0.00178400047450596,0.107371457966871,"Replicate 2"
0,"mockup","{3,1}-mer","BisectingKMeans",0.0542117252437849,0.0466894404020563,0.0501701858181986,0.0012702188462206,0.000107568985101297,0.104143236541025,"Replicate 2"
0,"mockup","{3,1}-mer","MiniBatchKMeans",0.0618196174969996,0.0539563679310782,0.057620965430672,0.000750559808290095,0.00352051183285574,0.0463908146589816,"Replicate 2"
0,"mockup","{3,1}-mer","KMeans",0.0639712082128972,0.0530898930779369,0.0580248189473522,0.00296710085237106,0.00455745852783661,0.0964094304514801,"Replicate 2"
0,"mockup","{3,1}-mer","agglomerative.clust",0.0609919714971273,0.0513293719423107,0.0557450524469354,0.00175869161620796,0.00164871587994632,0.123841858929979,"Replicate 2"
0,"mockup","{0,4}-mer","AffinityPropagation",0.767647320834631,0.296374505316199,0.427643661770935,0.000417316947492989,0.00895479931075432,0.273249046111427,"Replicate 2"
0,"mockup","{0,4}-mer","GaussianMixture",0.010409455716735,0.0385886264912232,0.0163960130898664,0.00359744838063339,-0.000554299735938465,0.770081649522178,"Replicate 2"
0,"mockup","{0,4}-mer","Spectral",0.0432358426067183,0.082136158629271,0.0566510224261491,-0.00594270681483059,0.00630828182514383,0.794252698468704,"Replicate 2"
0,"mockup","{0,4}-mer","BisectingKMeans",0.0275767996774735,0.0703294552459379,0.0396187414228077,0.00799248704161028,0.00148850067706808,0.806452011790332,"Replicate 2"
0,"mockup","{0,4}-mer","MiniBatchKMeans",0.0418632965109414,0.0778864432765331,0.0544566238699948,-0.00380016493273094,0.00916384458034561,0.803388707902597,"Replicate 2"
0,"mockup","{0,4}-mer","KMeans",0.0384824176101089,0.0835744929366129,0.0526991634366943,-0.00616103895062467,0.00920899473164108,0.668712672380892,"Replicate 2"
0,"mockup","{0,4}-mer","agglomerative.clust",0.0461466037327215,0.0892750865896887,0.0608431638129835,-0.00459596130065179,0.0112296645554291,0.783209443265735,"Replicate 2"
0,"low","{1,3}-mer","AffinityPropagation",0.123338453637363,0.0829420615638736,0.0991847979902836,0.00074507198783352,0.0100585015205129,0.158966776262904,"Replicate 3"
0,"low","{1,3}-mer","GaussianMixture",0.0272045511396524,0.0312916766366469,0.0291053303663466,0.000342402442302616,0.00194493216869991,0.15667301839073,"Replicate 3"
0,"low","{1,3}-mer","Spectral",0.0737623561226763,0.0598323149713816,0.0660710863452919,-0.000727373988853126,0.0117344474656167,0.164482648347443,"Replicate 3"
0,"low","{1,3}-mer","BisectingKMeans",0.0638600927080594,0.051200193470558,0.0568336688581614,0.000290152490015928,0.00314215590548842,0.104958445647955,"Replicate 3"
0,"low","{1,3}-mer","MiniBatchKMeans",0.0616003859153747,0.0522479438675701,0.0565400214770529,-0.000157658806095536,0.00159187583750239,0.18633494086157,"Replicate 3"
0,"low","{1,3}-mer","KMeans",0.0615069376593188,0.0518013104515465,0.0562384473458074,0.00199878747014285,0.00502602749141122,0.1392838885411,"Replicate 3"
0,"low","{1,3}-mer","agglomerative.clust",0.0697510691269993,0.0579460373046742,0.063302891766567,0.0016063275726362,0.00898977304626361,0.204618266344063,"Replicate 3"
0,"low","{2,2}-mer","AffinityPropagation",0.11366169419791,0.0773758749058523,0.0920727066733967,-0.000310664562861734,0.00497532427760681,0.128775317089902,"Replicate 3"
0,"low","{2,2}-mer","GaussianMixture",0.030249325771959,0.0336405924648118,0.0318549551701926,0.0024691049533506,0.00498142572186225,0.187066163014703,"Replicate 3"
0,"low","{2,2}-mer","Spectral",0.0743238069114389,0.0591758526847679,0.0658904249204154,0.000805355624953922,0.0111490943253144,0.0960024801050783,"Replicate 3"
0,"low","{2,2}-mer","BisectingKMeans",0.0567745678304138,0.0471693833322191,0.051528180785119,0.00151316429347901,0.000083626992219278,0.103551926551676,"Replicate 3"
0,"low","{2,2}-mer","MiniBatchKMeans",0.0636631890632202,0.0536473534097552,0.0582277011233398,0.00222926045103303,0.00272856559906004,0.1618666995961,"Replicate 3"
0,"low","{2,2}-mer","KMeans",0.0628054494102399,0.0532156604787108,0.0576142302935592,-0.000896440443752398,0.00427093175819087,0.173703407699149,"Replicate 3"
0,"low","{2,2}-mer","agglomerative.clust",0.0631441392064224,0.0541299907091645,0.0582906335956972,0.00318436111699656,0.00463535023649763,0.195336143198753,"Replicate 3"
0,"low","{3,1}-mer","AffinityPropagation",0.104180692560432,0.0752052491169596,0.0873528311518977,0.000250767607179701,0.00587872768536096,0.101405298673719,"Replicate 3"
0,"low","{3,1}-mer","GaussianMixture",0.0260682871697553,0.0322133363472684,0.0288168534753059,-0.0020855728135046,0.000655590763382642,0.126985323764803,"Replicate 3"
0,"low","{3,1}-mer","Spectral",0.0626314790530275,0.0509268765006309,0.0561759737226598,-0.0000125118115721912,0.00231777715102054,0.0939663987364962,"Replicate 3"
0,"low","{3,1}-mer","BisectingKMeans",0.0542117252437849,0.0466894404020563,0.0501701858181986,0.0012702188462206,0.000107568985101297,0.104143236541025,"Replicate 3"
0,"low","{3,1}-mer","MiniBatchKMeans",0.0641050230500492,0.0537251219159396,0.0584578790051073,0.00315648297489745,0.00489115821119671,0.0799124588381484,"Replicate 3"
0,"low","{3,1}-mer","KMeans",0.063936973164113,0.0528285707244123,0.0578543771770522,0.00111070526617312,0.00432210411667151,0.148060440398539,"Replicate 3"
0,"low","{3,1}-mer","agglomerative.clust",0.0609919714971273,0.0513293719423107,0.0557450524469354,0.00175869161620796,0.00164871587994632,0.123841858929979,"Replicate 3"
0,"low","{0,4}-mer","AffinityPropagation",0.937559332354459,0.313364325140403,0.469729140866534,0.00353667473273233,0.0115130112679558,0.10756061871697,"Replicate 3"
0,"low","{0,4}-mer","GaussianMixture",0.0138019889846829,0.0438826657686778,0.0209992786520934,0.00287974442984511,-0.00163498079077303,0.766108774317508,"Replicate 3"
0,"low","{0,4}-mer","Spectral",0.0427700122739116,0.0812917660548122,0.0560502981461338,-0.00595157232038623,0.00582635204402771,0.792139129651612,"Replicate 3"
0,"low","{0,4}-mer","BisectingKMeans",0.0275767996774735,0.0703294552459379,0.0396187414228077,0.00799248704161028,0.00148850067706808,0.806452011790332,"Replicate 3"
0,"low","{0,4}-mer","MiniBatchKMeans",0.0401083144139628,0.0731367689478695,0.0518060905975042,-0.00389194565162264,0.00379700850750554,0.825499700365804,"Replicate 3"
0,"low","{0,4}-mer","KMeans",0.0377127764218103,0.0840027570413643,0.0520554296559872,-0.00464916016546019,0.0114802395021262,0.646605456778339,"Replicate 3"
0,"low","{0,4}-mer","agglomerative.clust",0.0461466037327215,0.0892750865896887,0.0608431638129835,-0.00459596130065179,0.0112296645554291,0.783209443265735,"Replicate 3"
