"V1","db","mn","algorithm","homogeneity","commpleteness","vmeasure","adjrand","adjmutual","silhouette","classes"
0,"med","{2,2}-mer","agglomerative.clust",0.56731183772585,0.392060456982296,0.463679302763118,0.123398957734145,0.420740915794228,-0.240324724362874,"Replicate 2"
0,"med","{1,3}-mer","AffinityPropagation",0.631562046923839,0.378033790620092,0.472965093024196,0.0736886403663414,0.398845834662705,-0.151220852677049,"Replicate 3"
0,"med","{1,3}-mer","GaussianMixture",0.296029698976705,0.512943754388547,0.375405607123337,0.132811493856923,0.367709047547075,0.125423800499604,"Replicate 3"
0,"med","{1,3}-mer","Spectral",0.519512539817533,0.428275205507968,0.469502461604225,0.209978575477171,0.439937483165395,-0.126284397994865,"Replicate 3"
0,"med","{1,3}-mer","BisectingKMeans",0.524759288669504,0.361113162449106,0.427821151942823,0.084625737279801,0.385281915677493,-0.178756617834104,"Replicate 3"
0,"med","{1,3}-mer","MiniBatchKMeans",0.547049736569812,0.40659939377642,0.46648203029154,0.138659498062862,0.429597381940169,-0.166405047781845,"Replicate 3"
0,"med","{1,3}-mer","KMeans",0.585111814915209,0.420136430635709,0.489086731619281,0.129741476287122,0.455076111340462,-0.147256438288943,"Replicate 3"
0,"med","{1,3}-mer","agglomerative.clust",0.602079549903063,0.400284502377489,0.480869425587014,0.110138329616059,0.437468890784705,-0.220874488867098,"Replicate 3"
0,"med","{2,2}-mer","AffinityPropagation",0.635870634573931,0.368502607661612,0.466599421654018,0.0717021511506186,0.370214525699314,-0.140004758061027,"Replicate 3"
0,"med","{2,2}-mer","GaussianMixture",0.200578718587024,0.392191075993299,0.265415627392744,0.0658783312707648,0.257245205686597,0.00541059245128596,"Replicate 3"
0,"med","{2,2}-mer","Spectral",0.481387706322162,0.415570805752374,0.446064504216365,0.227300029178459,0.416208621864965,-0.120924335059938,"Replicate 3"
0,"med","{2,2}-mer","BisectingKMeans",0.503008730455227,0.351961439116419,0.414142347791723,0.0861902466982975,0.371418985907557,-0.177640697564581,"Replicate 3"
0,"med","{2,2}-mer","MiniBatchKMeans",0.582935436139873,0.397300767979115,0.472540588661013,0.131337634879782,0.429494773256593,-0.221984197323148,"Replicate 3"
0,"med","{2,2}-mer","KMeans",0.573582954086683,0.417348611914848,0.48314950884454,0.141809199590502,0.447887180377689,-0.1506334628613,"Replicate 3"
0,"med","{2,2}-mer","agglomerative.clust",0.56731183772585,0.392060456982296,0.463679302763118,0.123398957734145,0.420740915794228,-0.240324724362874,"Replicate 3"
0,"med","{3,1}-mer","AffinityPropagation",0.607614399488115,0.36228173537637,0.453919942916325,0.0792740144286259,0.349372832533091,-0.166247570377375,"Replicate 3"
0,"med","{3,1}-mer","GaussianMixture",0.158224285896533,0.367939566399953,0.221288387230023,0.0611984170165315,0.215325643480388,0.048516382974771,"Replicate 3"
0,"med","{3,1}-mer","Spectral",0.381949653727965,0.336525909280298,0.357801882591295,0.13781861625279,0.326700460332997,-0.185919885335973,"Replicate 3"
0,"med","{3,1}-mer","BisectingKMeans",0.466322108600256,0.340166556584878,0.393377347480847,0.0812921038406709,0.351994907828114,-0.23811793605634,"Replicate 3"
0,"med","{3,1}-mer","MiniBatchKMeans",0.560485251107584,0.389369795988181,0.459514382842757,0.131401674915936,0.416706948778804,-0.283001844756682,"Replicate 3"
0,"med","{3,1}-mer","KMeans",0.540762996884552,0.431209965641712,0.479812509806508,0.159005172738816,0.45118291894786,-0.195929485856016,"Replicate 3"
0,"med","{3,1}-mer","agglomerative.clust",0.506926919591195,0.359255567692112,0.420503348774316,0.102861550381888,0.373668355453177,-0.299471067975736,"Replicate 3"
0,"med","{0,4}-mer","AffinityPropagation",0.452092201569493,0.263709168626987,0.333111568607114,0.00270816723071895,0.162516242257029,-0.111149801847044,"Replicate 3"
0,"med","{0,4}-mer","GaussianMixture",0.163513402894827,0.319582020985085,0.21633797867755,0.0136947797217065,0.206534990454505,0.173600119397466,"Replicate 3"
0,"med","{0,4}-mer","Spectral",0.22905394684371,0.271372085980001,0.248423716113215,0.0424202683600423,0.219886872879124,-0.0339000246316947,"Replicate 3"
0,"med","{0,4}-mer","BisectingKMeans",0.343665550527495,0.29178423616374,0.315606967715234,0.0205671222017364,0.269032901283945,-0.0931491724963712,"Replicate 3"
0,"med","{0,4}-mer","MiniBatchKMeans",0.416694655042948,0.329789495047725,0.368183356228013,0.106010747065894,0.327799216267325,-0.294055627305269,"Replicate 3"
0,"med","{0,4}-mer","KMeans",0.381069506482623,0.327212809555174,0.35209356785728,0.0441675512825036,0.311560953551062,-0.100300150225614,"Replicate 3"
0,"med","{0,4}-mer","agglomerative.clust",0.380199509323287,0.317421594836858,0.345985905202445,0.0525803011007796,0.296882367768707,-0.122877411588618,"Replicate 3"
