Sensibility,Specificity,F1,Acuracy,AUC,Precision,Recall
0.9960159362549801,0.9976,0.9973393305975428,0.9973351099267155,0.9998390438247012,0.9973498420059409,0.9973351099267155
0.99800796812749,0.998,0.998004497948157,0.9980013324450366,0.9998956175298805,0.9980139650658217,0.9980013324450366
0.9960159362549801,0.9976,0.9973393305975428,0.9973351099267155,0.9998828685258965,0.9973498420059409,0.9973351099267155
0.99800796812749,0.996,0.9963487498021354,0.9963357761492339,0.9998661354581673,0.9963932419179861,0.9963357761492339
0.9960159362549801,0.9972,0.997007926316369,0.997001998667555,0.9998836653386455,0.997023659398581,0.997001998667555
0.9940239043824701,0.9972,0.9966741632469285,0.9966688874083944,0.9999003984063746,0.99668571894606,0.9966688874083944
0.9960159362549801,0.9968,0.9966767807333933,0.9966688874083944,0.9998741035856573,0.9966987597072825,0.9966688874083944
0.9960159362549801,0.9972,0.997007926316369,0.997001998667555,0.9999147410358565,0.997023659398581,0.997001998667555
0.9940239043824701,0.9984,0.997669148050312,0.9976682211858761,0.9999203187250997,0.9976704702885045,0.9976682211858761
0.99800796812749,0.998,0.998004497948157,0.9980013324450366,0.9998326693227092,0.9980139650658217,0.9980013324450366
0.9920318725099602,0.9976,0.9966715321644013,0.9966688874083944,0.9998868525896414,0.9966757518193738,0.9966688874083944
0.99800796812749,0.9972,0.9973414245867146,0.9973351099267155,0.9999035856573706,0.9973618492310116,0.9973351099267155
0.9960159362549801,0.9976,0.9973393305975428,0.9973351099267155,0.9999203187250996,0.9973498420059409,0.9973351099267155
0.9960159362549801,0.9968,0.9966767807333933,0.9966688874083944,0.9998390438247011,0.9966987597072825,0.9966688874083944
1.0,0.9972,0.9976746590814882,0.9976682211858761,0.9998749003984064,0.9977002888709426,0.9976682211858761
0.9940239043824701,0.9976,0.997005564468997,0.997001998667555,0.9999011952191236,0.9970126712988561,0.997001998667555
0.99800796812749,0.9968,0.9970102759619136,0.997001998667555,0.9998964143426294,0.9970377121200372,0.997001998667555
0.9940239043824701,0.9972,0.9966741632469285,0.9966688874083944,0.9998254980079682,0.99668571894606,0.9966688874083944
0.9940239043824701,0.9976,0.997005564468997,0.997001998667555,0.9999394422310758,0.9970126712988561,0.997001998667555
0.9960159362549801,0.9968,0.9966767807333933,0.9966688874083944,0.9999211155378486,0.9966987597072825,0.9966688874083944
0.9920318725099602,0.9968,0.9960089958963142,0.9960026648900733,0.9998063745019921,0.996021595886179,0.9960026648900733
0.99800796812749,0.9972,0.9973414245867146,0.9973351099267155,0.9999482071713147,0.9973618492310116,0.9973351099267155
0.9940239043824701,0.9976,0.997005564468997,0.997001998667555,0.9998478087649403,0.9970126712988561,0.997001998667555
0.9940239043824701,0.9964,0.9960121368800718,0.9960026648900733,0.9998486055776893,0.9960356701835532,0.9960026648900733
0.9920318725099602,0.998,0.9970031903504012,0.997001998667555,0.9999474103585657,0.9970047767213847,0.997001998667555
0.9940239043824701,0.9976,0.997005564468997,0.997001998667555,0.9998796812749005,0.9970126712988561,0.997001998667555
0.9960159362549801,0.998,0.9976709945869978,0.9976682211858761,0.9999649402390438,0.9976773151521775,0.9976682211858761
0.9940239043824701,0.9976,0.997005564468997,0.997001998667555,0.9998860557768925,0.9970126712988561,0.997001998667555
0.99800796812749,0.9976,0.997672831579398,0.9976682211858761,0.9999545816733069,0.9976872643536366,0.9976682211858761
0.99800796812749,0.998,0.998004497948157,0.9980013324450366,0.9998693227091633,0.9980139650658217,0.9980013324450366
0.9960159362549801,0.9976,0.9973393305975428,0.9973351099267155,0.9998948207171315,0.9973498420059409,0.9973351099267155
0.9960159362549801,0.9972,0.997007926316369,0.997001998667555,0.9999083665338646,0.997023659398581,0.997001998667555
0.9940239043824701,0.9976,0.997005564468997,0.997001998667555,0.9998621513944224,0.9970126712988561,0.997001998667555
0.9940239043824701,0.998,0.9973372257315211,0.9973351099267155,0.9998501992031872,0.9973409191699881,0.9973351099267155
0.9960159362549801,0.9976,0.9973393305975428,0.9973351099267155,0.9998725099601593,0.9973498420059409,0.9973351099267155
0.9940239043824701,0.9984,0.997669148050312,0.9976682211858761,0.9999362549800797,0.9976704702885045,0.9976682211858761
0.99800796812749,0.9976,0.997672831579398,0.9976682211858761,0.9998804780876495,0.9976872643536366,0.9976682211858761
0.9960159362549801,0.9988,0.9983351057502228,0.9983344437041972,0.9999179282868526,0.9983361638556242,0.9983344437041972
0.9940239043824701,0.9972,0.9966741632469285,0.9966688874083944,0.999824701195219,0.99668571894606,0.9966688874083944
0.9920318725099602,0.9972,0.9963401343509963,0.9963357761492339,0.999826294820717,0.9963480274455347,0.9963357761492339
0.9940239043824701,0.9972,0.9966741632469285,0.9966688874083944,0.9998470119521913,0.99668571894606,0.9966688874083944
0.9940239043824701,0.9976,0.997005564468997,0.997001998667555,0.9998741035856574,0.9970126712988561,0.997001998667555
0.9960159362549801,0.9976,0.9973393305975428,0.9973351099267155,0.9998486055776893,0.9973498420059409,0.9973351099267155
0.9900398406374502,0.9976,0.9963372326504902,0.9963357761492339,0.999797609561753,0.9963390831542648,0.9963357761492339
0.9960159362549801,0.9976,0.9973393305975428,0.9973351099267155,0.9998446215139443,0.9973498420059409,0.9973351099267155
0.9960159362549801,0.9972,0.997007926316369,0.997001998667555,0.9999330677290836,0.997023659398581,0.997001998667555
0.99800796812749,0.998,0.998004497948157,0.9980013324450366,0.9999466135458167,0.9980139650658217,0.9980013324450366
0.9940239043824701,0.9968,0.9963430210533398,0.9963357761492339,0.9998143426294821,0.9963600544435254,0.9963357761492339
