Sensibility,Specificity,F1,Acuracy,AUC,Precision,Recall
0.7749003984063745,0.9764,0.9413825633194806,0.9427048634243838,0.9779832669322709,0.9411317742435794,0.9427048634243838
0.7848605577689243,0.9768,0.9435282069808179,0.9447035309793471,0.9777505976095618,0.9432717248018934,0.9447035309793471
0.7888446215139442,0.974,0.9420570322527168,0.9430379746835443,0.978005577689243,0.9416820250476009,0.9430379746835443
0.7808764940239044,0.976,0.94216744088397,0.9433710859427049,0.9781689243027889,0.9418786457706546,0.9433710859427049
0.7848605577689243,0.978,0.9444746095007475,0.9457028647568287,0.9761354581673307,0.9442870963542086,0.9457028647568287
0.7788844621513944,0.9768,0.9424307300958671,0.9437041972018654,0.9786478087649402,0.9421912134107425,0.9437041972018654
0.7808764940239044,0.9784,0.9440587428352969,0.9453697534976683,0.9798533864541833,0.9439139728817977,0.9453697534976683
0.7888446215139442,0.9756,0.9433133420814949,0.9443704197201865,0.9771952191235059,0.942993903634202,0.9443704197201865
0.7848605577689243,0.976,0.9428984540137906,0.944037308461026,0.9773099601593626,0.9426019069143499,0.944037308461026
0.798804780876494,0.9768,0.9460761619804596,0.9470353097934711,0.9808055776892431,0.9457942285825482,0.9470353097934711
0.7768924302788844,0.9732,0.9392400492969316,0.9403730846102598,0.9776382470119522,0.9388351030829936,0.9403730846102598
0.7868525896414342,0.976,0.9432634092945523,0.9443704197201865,0.9779067729083665,0.942963583471796,0.9443704197201865
0.7828685258964143,0.976,0.942533131673766,0.9437041972018654,0.9788462151394424,0.9422402615847383,0.9437041972018654
0.7788844621513944,0.978,0.9433765323820688,0.9447035309793471,0.9779545816733066,0.9432132229467742,0.9447035309793471
0.7709163346613546,0.9764,0.9406476905691563,0.9420386409060626,0.9770868525896415,0.9404102232066812,0.9420386409060626
0.7828685258964143,0.9776,0.9437933163657873,0.9450366422385077,0.9779091633466136,0.9435884687063867,0.9450366422385077
0.798804780876494,0.9784,0.947340290063806,0.9483677548301133,0.9805402390438247,0.9471304927747394,0.9483677548301133
0.7768924302788844,0.978,0.9430097599874803,0.9443704197201865,0.9780478087649402,0.9428553404302861,0.9443704197201865
0.7888446215139442,0.9772,0.9445733755196679,0.9457028647568287,0.9770637450199204,0.9443278144284679,0.9457028647568287
0.8007968127490039,0.978,0.9473866348660581,0.9483677548301133,0.979586454183267,0.9471527041854104,0.9483677548301133
0.7848605577689243,0.978,0.9444746095007475,0.9457028647568287,0.9765577689243028,0.9442870963542086,0.9457028647568287
0.796812749003984,0.9772,0.946028870604537,0.9470353097934711,0.9801243027888447,0.9457664373350076,0.9470353097934711
0.7928286852589641,0.976,0.9443560866022352,0.9453697534976683,0.9771665338645419,0.9440488174545726,0.9453697534976683
