Sensibility,Specificity,F1,Acuracy,AUC,Precision,Recall
0.9571428571428572,0.9888268156424581,0.981417545149861,0.9814374107567825,0.9973118483892627,0.9814032129939886,0.9814374107567825
0.963265306122449,0.9906890130353817,0.9842763843575746,0.9842931937172775,0.9976893550716376,0.9842651379271798,0.9842931937172775
0.9591836734693877,0.9875853507138423,0.9809614469300333,0.9809614469300333,0.9975715425835139,0.9809614469300333,0.9809614469300333
0.9510204081632653,0.9894475481067659,0.9804364393093851,0.9804854831032842,0.9970622886025918,0.9804176368775008,0.9804854831032842
0.9571428571428572,0.9888268156424581,0.981417545149861,0.9814374107567825,0.9975044021332928,0.9814032129939886,0.9814374107567825
0.9530612244897959,0.9869646182495344,0.9790426739017748,0.9790575916230366,0.9966429774889471,0.979030201197112,0.9790575916230366
0.9571428571428572,0.9882060831781502,0.9809478853652497,0.9809614469300333,0.9974055916593825,0.9809367775274795,0.9809614469300333
0.9571428571428572,0.9931719428926132,0.9847142106125116,0.9847691575440266,0.9982746171094137,0.9847217434526591,0.9847691575440266
0.9530612244897959,0.9919304779639975,0.9828034869390756,0.98286530223703,0.9979237132469375,0.9828039287911918,0.98286530223703
0.9612244897959183,0.9875853507138423,0.9814439903166828,0.9814374107567825,0.9979553832706267,0.9814511813209519,0.9814374107567825
0.9510204081632653,0.9894475481067659,0.9804364393093851,0.9804854831032842,0.9970458201902734,0.9804176368775008,0.9804854831032842
0.9530612244897959,0.9900682805710739,0.9813907593430736,0.9814374107567825,0.9974562636972852,0.981374403381462,0.9814374107567825
0.9591836734693877,0.9900682805710739,0.9828408130266907,0.98286530223703,0.9977805647398624,0.9828262010285181,0.98286530223703
0.9653061224489796,0.9894475481067659,0.9838172298905283,0.9838172298905283,0.9978236359720797,0.9838172298905283,0.9838172298905283
0.9551020408163265,0.9906890130353817,0.9823450793767622,0.9823893384102809,0.9979186460431473,0.982331169885423,0.9823893384102809
0.9551020408163265,0.9894475481067659,0.9814041950599174,0.9814374107567825,0.997755228720911,0.9813863929438228,0.9814374107567825
0.9571428571428572,0.9906890130353817,0.9828284504008528,0.98286530223703,0.9977691635313344,0.9828138846571627,0.98286530223703
0.963265306122449,0.9894475481067659,0.9833353423802076,0.9833412660637791,0.9979591836734694,0.983330033996633,0.9833412660637791
0.9530612244897959,0.9888268156424581,0.9804505640373491,0.9804854831032842,0.9977387603085927,0.980431031107105,0.9804854831032842
0.9673469387755103,0.9894475481067659,0.9842987610371932,0.9842931937172775,0.9980491265407467,0.9843049430412775,0.9842931937172775
0.9571428571428572,0.9919304779639975,0.9837706747109398,0.9838172298905283,0.9977590291237538,0.9837639220004857,0.9838172298905283
0.9551020408163265,0.9906890130353817,0.9823450793767622,0.9823893384102809,0.9975563409721431,0.982331169885423,0.9823893384102809
0.9612244897959183,0.9900682805710739,0.9833234379550035,0.9833412660637791,0.997772963934177,0.9833111629494495,0.9833412660637791
0.9591836734693877,0.9882060831781502,0.9814308100808025,0.9814374107567825,0.9970065493608989,0.981424822533158,0.9814374107567825
0.9591836734693877,0.9894475481067659,0.9823704915524323,0.9823893384102809,0.9975677421806711,0.9823571879717191,0.9823893384102809
0.9551020408163265,0.9882060831781502,0.9804645987472898,0.9804854831032842,0.9976196810195214,0.9804492380162583,0.9804854831032842
0.9571428571428572,0.9894475481067659,0.9818875248615067,0.9819133745835317,0.9973967240527496,0.9818715348350441,0.9819133745835317
0.9428571428571428,0.9906890130353817,0.9794371063783227,0.9795335554497858,0.9970635554035394,0.9794456605899989,0.9795335554497858
0.9693877551020408,0.9900682805710739,0.9852503512773632,0.9852451213707758,0.9984975740761853,0.9852561969480524,0.9852451213707758
0.9612244897959183,0.9900682805710739,0.9833234379550035,0.9833412660637791,0.9978223691711321,0.9833111629494495,0.9833412660637791
0.9510204081632653,0.9894475481067659,0.9804364393093851,0.9804854831032842,0.9972371071333561,0.9804176368775008,0.9804854831032842
0.9591836734693877,0.9882060831781502,0.9814308100808025,0.9814374107567825,0.9974587972991804,0.981424822533158,0.9814374107567825
0.963265306122449,0.9882060831781502,0.9823955805568528,0.9823893384102809,0.9976336158299446,0.9824024352277271,0.9823893384102809
0.9530612244897959,0.9900682805710739,0.9813907593430736,0.9814374107567825,0.9971686998821875,0.981374403381462,0.9814374107567825
0.963265306122449,0.9919304779639975,0.9852187191501908,0.9852451213707758,0.9978236359720797,0.985207840290695,0.9852451213707758
0.9530612244897959,0.9906890130353817,0.9818613423239917,0.9819133745835317,0.9975018685313977,0.9818489708452549,0.9819133745835317
0.9591836734693877,0.9906890130353817,0.9833114571050541,0.9833412660637791,0.9976956890763754,0.9832971166172589,0.9833412660637791
0.9591836734693877,0.9906890130353817,0.9833114571050541,0.9833412660637791,0.9974283940764388,0.9832971166172589,0.9833412660637791
0.9551020408163265,0.9888268156424581,0.9809342366963231,0.9809614469300333,0.9975867441948847,0.9809168686415701,0.9809614469300333
0.963265306122449,0.9900682805710739,0.9838057025604625,0.9838172298905283,0.9980035217066343,0.9837966420230312,0.9838172298905283
0.9469387755102041,0.9900682805710739,0.9799374014289213,0.980009519276535,0.9975892777967797,0.979927206798991,0.980009519276535
0.9387755102040817,0.9857231533209186,0.9747105191072539,0.9747739171822941,0.9972371071333561,0.9746770378537345,0.9747739171822941
0.9612244897959183,0.9906890130353817,0.9837941011918745,0.9838172298905283,0.9975158033418208,0.9837808672219924,0.9838172298905283
0.9612244897959183,0.9900682805710739,0.9833234379550035,0.9833412660637791,0.9981454034127618,0.9833111629494495,0.9833412660637791
0.9612244897959183,0.9888268156424581,0.9823830762305051,0.9823893384102809,0.9971978363039815,0.9823774282648956,0.9823893384102809
0.9591836734693877,0.9875853507138423,0.9809614469300333,0.9809614469300333,0.997319449194948,0.9809614469300333,0.9809614469300333
0.9530612244897959,0.9894475481067659,0.9809205004453921,0.9809614469300333,0.9972865123703113,0.9809017607932162,0.9809614469300333
