Sensibility,Specificity,F1,Acuracy,AUC,Precision,Recall
0.9184549356223176,0.9852724594992637,0.957852825897808,0.9580786026200874,0.9844918366443962,0.9588346559726261,0.9580786026200874
0.924892703862661,0.9837997054491899,0.9596432241164895,0.959825327510917,0.9845044783100623,0.9603472436871116,0.959825327510917
0.9206008583690987,0.9823269513991163,0.9570022485629048,0.9572052401746725,0.9877691884682726,0.9577586448434078,0.9572052401746725
0.924892703862661,0.9734904270986745,0.9535679359273891,0.9537117903930131,0.9842927304101589,0.953863205747473,0.9537117903930131
0.9313304721030042,0.9749631811487481,0.9570889944935528,0.9572052401746725,0.9852060907545178,0.957315486857415,0.9572052401746725
0.9163090128755365,0.9690721649484536,0.9474250063165559,0.9475982532751092,0.9806835348625534,0.9477409813110461,0.9475982532751092
0.924892703862661,0.9808541973490427,0.9579060165200283,0.9580786026200874,0.9833951721478822,0.958475359536227,0.9580786026200874
0.9291845493562232,0.9779086892488954,0.9579400050532445,0.9580786026200874,0.9847415095412971,0.9582965460654387,0.9580786026200874
0.9163090128755365,0.9749631811487481,0.9508903526066996,0.9510917030567686,0.9853293469947599,0.9514249986208323,0.9510917030567686
0.9227467811158798,0.9779086892488954,0.9552842875858776,0.9554585152838428,0.9830317242599885,0.9557835238702713,0.9554585152838428
0.9206008583690987,0.9749631811487481,0.9526635519786086,0.9528384279475982,0.9843116929086577,0.953097225662166,0.9528384279475982
0.927038626609442,0.979381443298969,0.9579231573143188,0.9580786026200874,0.9869854051969887,0.9583799263068045,0.9580786026200874
0.9227467811158798,0.9779086892488954,0.9552842875858776,0.9554585152838428,0.9842990512429917,0.9557835238702713,0.9554585152838428
0.9227467811158798,0.9734904270986745,0.9526825056849003,0.9528384279475982,0.9827820513630876,0.9530187636882425,0.9528384279475982
0.9227467811158798,0.979381443298969,0.9561521005416961,0.9563318777292577,0.9859961948586347,0.9567127693073783,0.9563318777292577
0.927038626609442,0.979381443298969,0.9579231573143188,0.9580786026200874,0.9842010783340813,0.9583799263068045,0.9580786026200874
0.927038626609442,0.9779086892488954,0.9570551931246701,0.9572052401746725,0.9824565284721916,0.9574566965415261,0.9572052401746725
0.9313304721030042,0.9749631811487481,0.9570889944935528,0.9572052401746725,0.9849753803561158,0.957315486857415,0.9572052401746725
0.9184549356223176,0.9779086892488954,0.9535116417453307,0.9537117903930131,0.9863754448286106,0.9541189809664974,0.9537117903930131
0.9227467811158798,0.9764359351988218,0.9544167537571786,0.9545851528384279,0.9844823553951468,0.9548581258770457,0.9545851528384279
0.9206008583690987,0.9749631811487481,0.9526635519786086,0.9528384279475982,0.9832213492449765,0.953097225662166,0.9528384279475982
0.9141630901287554,0.9749631811487481,0.9500030864053555,0.9502183406113537,0.9851144386784402,0.9505920723147453,0.9502183406113537
0.9184549356223176,0.9779086892488954,0.9535116417453307,0.9537117903930131,0.9876364509787809,0.9541189809664974,0.9537117903930131
0.924892703862661,0.9749631811487481,0.9544350054743485,0.9545851528384279,0.9852060907545178,0.9547780244806412,0.9545851528384279
0.9206008583690987,0.9764359351988218,0.953530730236304,0.9537117903930131,0.983610080464202,0.9540217849958296,0.9537117903930131
0.9206008583690987,0.9734904270986745,0.9517966453440173,0.9519650655021834,0.9829337513510779,0.9521764739324379,0.9519650655021834
0.927038626609442,0.9779086892488954,0.9570551931246701,0.9572052401746725,0.9832561138255577,0.9574566965415261,0.9572052401746725
0.9227467811158798,0.9764359351988218,0.9544167537571786,0.9545851528384279,0.9855537365603293,0.9548581258770457,0.9545851528384279
0.9356223175965666,0.9779086892488954,0.9605919337185689,0.9606986899563319,0.9874025801639623,0.9608292782821317,0.9606986899563319
0.927038626609442,0.9823269513991163,0.9596599324983605,0.959825327510917,0.9875447989027034,0.9602379497650757,0.959825327510917
0.927038626609442,0.9749631811487481,0.9553200892886194,0.9554585152838428,0.9852661386664308,0.9556216656846007,0.9554585152838428
0.9291845493562232,0.979381443298969,0.9588080423848876,0.9589519650655022,0.9858919011168912,0.9592167707445554,0.9589519650655022
0.927038626609442,0.9779086892488954,0.9570551931246701,0.9572052401746725,0.985708596964736,0.9574566965415261,0.9572052401746725
0.9291845493562232,0.979381443298969,0.9588080423848876,0.9589519650655022,0.9885024050768929,0.9592167707445554,0.9589519650655022
0.9291845493562232,0.9764359351988218,0.9570722426498502,0.9572052401746725,0.9833477659016352,0.9573801256217283,0.9572052401746725
0.9163090128755365,0.9852724594992637,0.9569654453830949,0.9572052401746725,0.985228213669433,0.9580208227654828,0.9572052401746725
0.927038626609442,0.9764359351988218,0.9561875052637965,0.9563318777292577,0.9821088826663801,0.9565372852730398,0.9563318777292577
0.924892703862661,0.979381443298969,0.9570378449354509,0.9572052401746725,0.983989330434178,0.9575452627447131,0.9572052401746725
0.9334763948497854,0.9749631811487481,0.9579728252290727,0.9580786026200874,0.9845455637234762,0.9581656890425294,0.9580786026200874
0.9291845493562232,0.9808541973490427,0.9596763590928888,0.959825327510917,0.988454998830646,0.9601408265216839,0.959825327510917
0.9184549356223176,0.9823269513991163,0.9561154706424388,0.9563318777292577,0.9856991157154866,0.9569365305944326,0.9563318777292577
0.924892703862661,0.979381443298969,0.9570378449354509,0.9572052401746725,0.9856074636394091,0.9575452627447131,0.9572052401746725
0.924892703862661,0.9779086892488954,0.9561699555357489,0.9563318777292577,0.9886256613171351,0.9566190260919252,0.9563318777292577
0.9313304721030042,0.9823269513991163,0.9614295608714588,0.9615720524017467,0.9883949509187331,0.9619017267365634,0.9615720524017467
0.9313304721030042,0.9779086892488954,0.9588243960110807,0.9589519650655022,0.9865777114792645,0.9591385855588558,0.9589519650655022
0.9313304721030042,0.9764359351988218,0.9579565607063175,0.9580786026200874,0.9876712155593621,0.9582251543743172,0.9580786026200874
0.9313304721030042,0.9808541973490427,0.9605608916451052,0.9606986899563319,0.986723090634422,0.9609768449475848,0.9606986899563319
0.9206008583690987,0.9734904270986745,0.9517966453440173,0.9519650655021834,0.9841726345863331,0.9521764739324379,0.9519650655021834
0.9291845493562232,0.979381443298969,0.9588080423848876,0.9589519650655022,0.9858255323721453,0.9592167707445554,0.9589519650655022
0.927038626609442,0.9808541973490427,0.9587914022850244,0.9589519650655022,0.9849184928606194,0.959307001619155,0.9589519650655022
