Sensibility,Specificity,F1,Acuracy,AUC,Precision,Recall
0.7191235059760956,0.9708,0.9266029881908431,0.9287141905396402,0.9186764940239043,0.926147853711319,0.9287141905396402
0.7330677290836654,0.9728,0.9307825520394057,0.9327115256495669,0.9189824701195218,0.9304307233601973,0.9327115256495669
0.7211155378486056,0.9712,0.9272889415722372,0.9293804130579614,0.9173250996015936,0.9268574480740344,0.9293804130579614
0.7290836653386454,0.974,0.9309657591417758,0.9330446369087275,0.9180454183266932,0.9307288742354297,0.9330446369087275
0.7270916334661355,0.9696,0.9271800320252718,0.9290473017988008,0.9153035856573705,0.9266324806097904,0.9290473017988008
0.7151394422310757,0.9716,0.926466633252563,0.9287141905396402,0.9149609561752989,0.9260875210948979,0.9287141905396402
0.7250996015936255,0.9732,0.9295919434033041,0.9317121918720853,0.9197434262948207,0.929305078456,0.9317121918720853
0.7250996015936255,0.9736,0.9299027718856208,0.9320453031312458,0.9173362549800797,0.9296508923162585,0.9320453031312458
0.7231075697211156,0.968,0.9251967098925027,0.9270486342438374,0.9156533864541833,0.9245670019812778,0.9270486342438374
0.7250996015936255,0.972,0.9286608483350249,0.9307128580946036,0.9149721115537848,0.9282766367994647,0.9307128580946036
0.7151394422310757,0.9104,0.9255396291314811,0.9277148567621586,0.917400796812749,0.9250661713115577,0.9277148567621586
0.7290836653386454,0.9708,0.9284823569172441,0.930379746835443,0.9166127490039841,0.9280036227405587,0.930379746835443
0.7430278884462151,0.9728,0.9326500765679744,0.9343770819453697,0.9165450199203187,0.9322673991299547,0.9343770819453697
0.7250996015936255,0.9708,0.9277318179258325,0.929713524317122,0.9172860557768923,0.9272614765001992,0.929713524317122
0.7330677290836654,0.9132,0.9310934910654832,0.9330446369087275,0.9275561752988048,0.9307721277919492,0.9330446369087275
0.7151394422310757,0.9736,0.9280162363851867,0.930379746835443,0.915623107569721,0.9278198370313481,0.930379746835443
0.7231075697211156,0.912,0.928284711928477,0.930379746835443,0.9149131474103586,0.9279076032220795,0.930379746835443
0.7270916334661355,0.9712,0.9284168243909905,0.930379746835443,0.9175498007968127,0.92796880504389,0.930379746835443
0.7191235059760956,0.9732,0.9284615200706758,0.9307128580946036,0.9165561752988049,0.9282043640586543,0.9307128580946036
0.7370517928286853,0.9712,0.9302886193599436,0.9320453031312458,0.9178494023904383,0.9298201180359398,0.9320453031312458
0.7131474103585658,0.9124,0.9267075072736572,0.9290473017988008,0.9165418326693228,0.9264073074011231,0.9290473017988008
0.7191235059760956,0.9124,0.9278410887057862,0.9300466355762825,0.9160557768924303,0.9275128695834423,0.9300466355762825
0.7191235059760956,0.9108,0.9266029881908431,0.9287141905396402,0.9170231075697211,0.926147853711319,0.9287141905396402
0.7231075697211156,0.9704,0.9270468114606746,0.9290473017988008,0.9156183266932271,0.9265541479565083,0.9290473017988008
0.7250996015936255,0.9128,0.9292813473179256,0.9313790806129247,0.9162366533864541,0.9289607716006977,0.9313790806129247
0.7211155378486056,0.9172,0.9319559081160291,0.9343770819453697,0.9178446215139442,0.93211441556808,0.9343770819453697
0.7430278884462151,0.9124,0.9323389540846512,0.9340439706862091,0.9184796812749005,0.9319310198743824,0.9340439706862091
0.7211155378486056,0.9144,0.9297713985627473,0.9320453031312458,0.9184517928286853,0.9296177862781552,0.9320453031312458
0.7111553784860558,0.972,0.9260193148536915,0.9283810792804796,0.9143673306772907,0.9256922781491208,0.9283810792804796
0.7211155378486056,0.9124,0.9282181276648318,0.930379746835443,0.9186581673306774,0.92788128267657,0.930379746835443
0.750996015936255,0.9124,0.9338255860368755,0.9353764157228515,0.9169035856573707,0.9334027238564491,0.9353764157228515
0.7290836653386454,0.9124,0.929722217255841,0.9317121918720853,0.9159099601593626,0.909354457917147,0.9317121918720853
0.703187250996016,0.9128,0.9251192574032765,0.9277148567621586,0.9158191235059761,0.9249143767971609,0.9277148567621586
0.7250996015936255,0.9136,0.9299027718856208,0.9320453031312458,0.9157330677290837,0.9296508923162585,0.9320453031312458
0.7370517928286853,0.9124,0.9312198743558185,0.9330446369087275,0.9163450199203187,0.9308269770417181,0.9330446369087275
0.7231075697211156,0.9708,0.9273559457047231,0.9293804130579614,0.9145099601593626,0.9268903249919357,0.9293804130579614
0.7330677290836654,0.9112,0.9295410937678258,0.9313790806129247,0.9149617529880478,0.9290797216966656,0.9313790806129247
0.7211155378486056,0.9168,0.9316431147112356,0.9340439706862091,0.9189115537848605,0.9317529501129798,0.9340439706862091
0.7270916334661355,0.91,0.9274888926154322,0.9293804130579614,0.9147992031872511,0.9269644226489936,0.9293804130579614
0.7151394422310757,0.9712,0.9261574040571237,0.9283810792804796,0.9140956175298805,0.9257455890074252,0.9283810792804796
0.7231075697211156,0.9708,0.9273559457047231,0.9293804130579614,0.9178860557768924,0.9268903249919357,0.9293804130579614
0.7151394422310757,0.9112,0.9261574040571237,0.9283810792804796,0.9137250996015936,0.9257455890074252,0.9283810792804796
0.749003984063745,0.9144,0.9350136301742081,0.9367088607594937,0.918427091633466,0.9347205191571242,0.9367088607594937
0.7171314741035857,0.9128,0.9277736500713554,0.9300466355762825,0.9046430278884464,0.9274901241627475,0.9300466355762825
0.7211155378486056,0.912,0.9279081695959436,0.9300466355762825,0.9150254980079681,0.9275385199798106,0.9300466355762825
0.7310756972111554,0.9128,0.930407854160662,0.9323784143904064,0.9049123505976096,0.9300632928545481,0.9323784143904064
0.7270916334661355,0.9696,0.9271800320252718,0.9290473017988008,0.9060788844621515,0.9266324806097904,0.9290473017988008
0.7250996015936255,0.9016,0.928350943446199,0.900379746835443,0.9058541832669324,0.9279367880423449,0.930379746835443
0.7250996015936255,0.97,0.9271135981979571,0.9090473017988008,0.9053059760956174,0.9265919455899788,0.9290473017988008
0.7410358565737052,0.976,0.9347740582058535,0.9367088607594937,0.9070231075697211,0.9346497780842459,0.9367088607594937
