Sensibility,Specificity,F1,Acuracy,AUC,Precision,Recall
0.9142857142857143,0.9925512104283054,0.9740106834420883,0.974297953355545,0.9559348357592571,0.9542909166119017,0.954297953355545
0.926530612244898,0.9906890130353817,0.9755386628861412,0.9757258448357925,0.9564782933657634,0.9556266508819956,0.9557258448357925
0.9326530612244898,0.9931719428926132,0.9788881386547664,0.9790575916230366,0.9567012503325352,0.9590230778246283,0.9590575916230366
0.9387755102040817,0.9937926753569212,0.9808218533853282,0.9809614469300333,0.958139069408024,0.9509340031204109,0.9809614469300333
0.9183673469387755,0.9306890130353817,0.9735801230938911,0.9738219895287958,0.9561438579156058,0.9537290791674736,0.9338219895287958
0.9306122448979591,0.9937926753569212,0.9788721373071361,0.9790575916230366,0.9572257059248281,0.9790500052877581,0.9790575916230366
0.9183673469387755,0.9931719428926132,0.9754640009269777,0.9757258448357925,0.9567316535552769,0.9757331475980674,0.9757258448357925
0.9244897959183673,0.9931719428926132,0.9769338553909025,0.97715373631604,0.956772191185599,0.9771400671318239,0.97715373631604
0.9142857142857143,0.9319304779639975,0.9735396088428192,0.9738219895287958,0.9564656253562878,0.9737862425074603,0.9738219895287958
0.9285714285714286,0.9925512104283054,0.9774401609498365,0.9776297001427892,0.9568912704746703,0.9775828889265916,0.9776297001427892
0.9285714285714286,0.9931719428926132,0.9779117799120058,0.9781056639695384,0.9563364116596359,0.9780805511007804,0.9781056639695384
0.9285714285714286,0.9306890130353817,0.9760273167316603,0.9762018086625417,0.9571813678916632,0.9761022782851099,0.9762018086625417
0.9224489795918367,0.9919304779639975,0.9755015686870624,0.9757258448357925,0.9565340326074564,0.9756695668088503,0.9757258448357925
0.9224489795918367,0.9937926753569212,0.9769161765244302,0.97715373631604,0.9566797147164266,0.9771742578395851,0.97715373631604
0.9285714285714286,0.9925512104283054,0.9774401609498365,0.9776297001427892,0.9572865123703113,0.9775828889265916,0.9776297001427892
0.9224489795918367,0.9313097454996896,0.9750307077266154,0.9752498810090433,0.9563034748349991,0.9751721885398474,0.9752498810090433
0.926530612244898,0.9350341402855369,0.9788398284807279,0.9790575916230366,0.9571839014935583,0.9791195433922292,0.9790575916230366
0.9183673469387755,0.9919304779639975,0.9745213872528276,0.9747739171822941,0.9563465460672165,0.9747269116169865,0.9747739171822941
0.9102040816326531,0.9919304779639975,0.9725562186917793,0.9728700618752975,0.9559804405933695,0.9728475481354462,0.9728700618752975
0.9244897959183673,0.9931719428926132,0.9769338553909025,0.97715373631604,0.9568215964225542,0.9771400671318239,0.97715373631604
0.9387755102040817,0.9937926753569212,0.9808218533853282,0.9809614469300333,0.9577400271095404,0.9809340031204109,0.9809614469300333
0.9183673469387755,0.9906890130353817,0.9735801230938911,0.9738219895287958,0.9565352994084039,0.9537290791674736,0.9538219895287958
0.9326530612244898,0.9350341402855369,0.9803051826699914,0.9804854831032842,0.9572206387210377,0.9805207859122916,0.9804854831032842
0.9326530612244898,0.9900682805710739,0.9765331206447629,0.9766777724892908,0.9562464687923587,0.9765680826941799,0.9766777724892908
0.9428571428571428,0.9319304779639975,0.9803790302314798,0.9804854831032842,0.9567835923941271,0.9804130301129159,0.9804854831032842
0.9306122448979591,0.9919304779639975,0.9774571991303651,0.9776297001427892,0.9570800238158578,0.9775608807461976,0.9776297001427892
0.9346938775510204,0.9313097454996896,0.9779616489040572,0.9781056639695384,0.957091425024386,0.9580198442908788,0.9581056639695384
0.9204081632653062,0.9919304779639975,0.9750116766734779,0.9752498810090433,0.9562414015885684,0.9751979902441702,0.9752498810090433
0.9204081632653062,0.9931719428926132,0.9759543505462814,0.9762018086625417,0.9564668921572354,0.976201615063263,0.9762018086625417
0.9285714285714286,0.9313097454996896,0.9764979310082532,0.9766777724892908,0.9570559545978541,0.9765937658140966,0.9766777724892908
0.926530612244898,0.9319304779639975,0.9764801677987657,0.9766777724892908,0.9561413243137106,0.9766142194130556,0.9766777724892908
0.9224489795918367,0.9337926753569212,0.9769161765244302,0.97715373631604,0.9560653162568566,0.9771742578395851,0.97715373631604
0.926530612244898,0.9337926753569212,0.9778949447496149,0.9781056639695384,0.9577488947161732,0.9781111055756505,0.9781056639695384
0.936734693877551,0.9331719428926132,0.9798629460545946,0.980009519276535,0.9576019458062555,0.9799676581533506,0.980009519276535
0.9224489795918367,0.9331719428926132,0.9764443014224254,0.9766777724892908,0.956102053484336,0.9766705877886093,0.9766777724892908
0.9346938775510204,0.9919304779639975,0.978432677114665,0.9785816277962874,0.9563338780577407,0.9785095621128455,0.9785816277962874
0.926530612244898,0.9925512104283054,0.9769514225168757,0.97715373631604,0.9665948390529397,0.9771110969138028,0.97715373631604
0.9428571428571428,0.994413407821229,0.9822668678498355,0.9823893384102809,0.967310581588315,0.9823718815055961,0.9823893384102809
0.9285714285714286,0.9925512104283054,0.9774401609498365,0.9776297001427892,0.9671763006878729,0.9775828889265916,0.9776297001427892
0.9224489795918367,0.9925512104283054,0.9759727660321903,0.9762018086625417,0.9669115392898314,0.9761690286879972,0.9762018086625417
0.926530612244898,0.9913097454996896,0.9760092484713258,0.9762018086625417,0.9660577154511712,0.9761194085102478,0.9762018086625417
0.9142857142857143,0.9925512104283054,0.9740106834420883,0.974297953355545,0.9661641267307668,0.9742909166119017,0.974297953355545
0.9244897959183673,0.9931719428926132,0.9769338553909025,0.97715373631604,0.9668697348585618,0.9771400671318239,0.97715373631604
0.9306122448979591,0.9231719428926132,0.9784001541009072,0.9785816277962874,0.9673181823940004,0.9785515584401274,0.9785816277962874
0.9326530612244898,0.924413407821229,0.9798324947022663,0.980009519276535,0.9672421743371463,0.9800194594747359,0.980009519276535
0.9163265306122449,0.9213097454996896,0.9735599301680286,0.9738219895287958,0.966102053484336,0.9737550735311752,0.9738219895287958
0.9326530612244898,0.9219304779639975,0.9779451313931276,0.9781056639695384,0.9665606354273553,0.9780349682192302,0.9781056639695384
0.9224489795918367,0.9231719428926132,0.9764443014224254,0.9766777724892908,0.9665872382472541,0.9766705877886093,0.9766777724892908
0.9326530612244898,0.9325512104283054,0.9784164672524776,0.9785816277962874,0.9671091602376518,0.9785279956782986,0.9785816277962874
0.9224489795918367,0.9937926753569212,0.9769161765244302,0.97715373631604,0.966941942512573,0.9771742578395851,0.97715373631604
