"AUC_C5","AUC_sda","AUC_rf","AUC_knn","AUC_pda"
1,1,1,1,1
0.867785155461021,0.924590588901105,0.924583425733317,0.846646739503882,0.935467438939661
0.895391626704758,0.921858413807315,0.937794862869135,0.859992077639136,0.930291826964435
0.900071043983607,0.93535113338775,0.936888194869571,0.848670033670034,0.929283278917117
0.897080379953226,0.925942780948723,0.947758632072358,0.875143592790652,0.934116666766696
0.879365478853538,0.939453660383869,0.955309193031521,0.883735312306741,0.943474311386985
0.897107119410348,0.936430474877019,0.940152859793792,0.841360609843756,0.939881805227396
0.891231575773626,0.942230107605774,0.942700612984917,0.86662505201831,0.944166814588528
0.881570656896705,0.930231124857905,0.945653870458987,0.871950800522229,0.945651777601328
0.868033767812808,0.919561779410264,0.937521787742747,0.846380471380471,0.934073478896711
0.88454859257361,0.93656417752025,0.938090332895947,0.854964372406233,0.937413936562398
0.878134777913818,0.924345517464204,0.94427970785294,0.865109427609428,0.929353509845934
0.893244954438283,0.928221610039792,0.937598322904877,0.8446088794926,0.921871107124807
0.880224113940247,0.926988977960858,0.937032935402188,0.930171997656603,0.927424938453263
0.880950710811822,0.940152790531578,0.945115613202734,0.876473063973064,0.939317416590144
0.869015505946615,0.940596426948714,0.943201784806029,0.864374077857224,0.941717232858987
0.905938674412475,0.930189362054892,0.952908456407509,0.875681818181818,0.947271781365847
0.879476402214822,0.924277877624546,0.942494849620885,0.850957986190731,0.922855380697284
0.888599134002607,0.916620237100319,0.938992935063188,0.849790035183293,0.922708815541638
0.898024544762615,0.944270617471593,0.941548034331472,0.869326599326599,0.941417947030974
0.885177616941476,0.930750521620559,0.941279364884456,0.859004776446637,0.935902394669425
0.869748420529318,0.928865567939246,0.947539958907755,0.877348979996039,0.936169247435736
0.886467245051525,0.929201495170561,0.94823703151039,0.858737373737374,0.928838628286229
0.891218398635132,0.936692236706282,0.940378411493981,0.934688982618357,0.941364214452096
0.873091181171989,0.917369188518178,0.93941041305309,0.858375420875421,0.926838885487875
0.876178626730766,0.923742315710082,0.947436740648713,0.872609427609428,0.932771211821123
0.872826560089141,0.928376179271066,0.944012284838178,0.872420806706521,0.934648202460251
0.88704061396503,0.935276660720757,0.945804703249844,0.87855567165912,0.949360081718145
0.862773887868585,0.91120591436248,0.932208235554195,0.851641414141414,0.916216032377648
0.881483638229048,0.902315191475265,0.930367497579022,0.861368197575094,0.927171661723118
0.890013138750513,0.939276445589577,0.950483906291987,0.87022237022237,0.932688570314833
0.898801086623814,0.923846204468932,0.948142485460667,0.879183501683502,0.929971254208754
0.891970504710404,0.937628027634994,0.939082019545273,0.934399765095516,0.943466658926429
0.872585232586811,0.920937468115498,0.931474631627725,0.837037037037037,0.930922365489916
0.864133230452675,0.92206364996769,0.932995782743257,0.855008417508417,0.935947224772982
0.870802936775159,0.915553897561473,0.941260245553175,0.846801346801347,0.922111476720063
0.875194191919192,0.923213290310513,0.942928329592218,0.835740740740741,0.930743943177089
0.878565112403496,0.919916760194538,0.936575349454137,0.856734006734007,0.925257626772778
0.904716965936748,0.936240390226175,0.941936584855096,0.863763099156358,0.944693651720137
0.902597401838248,0.946843955123627,0.958023814534231,0.948693458150529,0.946134950090127
0.867958230204286,0.934108229420907,0.944962478031937,0.867003367003367,0.938019490482321
0.864186902697004,0.925325434479475,0.929570324456688,0.844276094276094,0.931740596197667
0.898275305451137,0.934430010199219,0.949423112160457,0.864292929292929,0.942626006594909
0.865628312405636,0.927579993557181,0.93587836953502,0.840568418265047,0.928770253704143
0.872715302306155,0.941366909361462,0.941357976924314,0.851662694359324,0.936409597812957
0.862735395622896,0.934567496939088,0.944787574609734,0.874638047138047,0.935885724670952
0.862223493303251,0.938824613077394,0.951926837034515,0.861613135096281,0.946019457618595
0.876668278198979,0.930694620747862,0.942141629511013,0.867801282825913,0.928672365372292
0.882853373423258,0.938193608043512,0.948354620238629,0.879326599326599,0.948281455457996
0.865408706169439,0.92656015117505,0.933846827917219,0.852087542087542,0.928296804322688
0.863209101428505,0.933734224833884,0.946375921041912,0.870671443113304,0.933032512700413
