"AUC_C5","AUC_sda","AUC_rf","AUC_knn","AUC_pda"
1,1,1,1,1
0.99045172760362,0.999965642822786,0.999922427935821,0.989881811310383,0.999531883460455
0.992945344840567,0.998093176664605,0.999599441195064,0.996632996632997,0.998056157527333
0.982211161070697,1,0.999879889787843,0.996615818044389,1
0.984734522156735,0.999982284580499,0.999903638854532,0.996615818044389,0.999119857615528
0.984770462762659,0.999982286463315,0.999991143231657,0.998316498316498,1
0.979349281968627,0.998234409421018,0.999879206061054,0.998281786941581,0.996975771460308
0.98460600650102,0.999982282735719,0.999948272600699,0.989811669096463,0.997866091382603
0.986372490232891,0.996512556891754,0.999665682984512,0.991582491582492,0.999579124579125
0.981512461194485,0.996547144856956,0.99987028235622,0.989847454133168,0.999442475829892
0.986000124831659,0.998017431826772,0.999877148796269,0.988075557985352,0.998774616150046
0.980597976734438,0.998222970445193,0.99994898479747,0.98989898989899,0.998267871712368
0.987593227697696,0.998123350552279,0.999681368755021,0.986427852407234,0.996387626174077
0.988171860181723,1,0.999974492398735,0.994949494949495,0.99994898479747
0.984215445470328,0.998246166087963,0.99980303249509,0.996597222222222,0.999540456649832
0.996143473940591,0.99993197972996,0.99996598986498,0.993265993265993,1
0.990595198219319,0.999974492398735,0.999957487331225,0.993265993265993,0.998877139614409
0.990422457897868,0.99996598986498,0.999897796073842,0.98989898989899,0.999991410705696
0.981637491258741,0.998214467911438,0.999819339493697,0.984779416296353,0.999549278055995
0.993829354966088,0.998101765958909,0.999809496629511,0.991547780207574,0.997227567345194
0.988616582074544,0.998169846101012,0.999842889731251,0.994914783574577,0.998429167958584
0.989204782213573,1,0.999991408934708,0.996666666666667,1
0.989517916997797,0.994732637405686,0.999805266396064,0.984761883510043,0.997601803378644
0.980647424293488,0.998228366733291,0.999937539448769,0.991547780207574,0.999991050973654
0.984482113835292,0.998252378693387,0.999803476624336,0.990141181970186,0.997899348232577
0.993087876072924,0.99996598986498,0.999991497466245,0.991582491582492,0.999812944257389
0.986276910519335,0.99998299493249,0.999778668418189,0.991582491582492,0.998080685856885
0.988635965080094,0.998147159448911,0.999887562381748,0.993644356018093,0.998413294349216
0.982839547422114,0.999905159875398,0.999828125564503,0.988215488215488,0.9983943683126
0.993183935546771,1,0.999948276328295,0.993265993265993,0.99998299493249
0.983049429238934,1,0.999991497466245,0.998316498316498,0.99996598986498
0.988867949230503,0.998239975512703,0.999953236064347,0.996632996632997,0.999404822637146
0.992202801776819,0.99994898479747,0.99994898479747,0.996632996632997,0.999366561235248
0.988931823945134,0.998233595873168,0.999764383394499,0.989759059668853,0.998618162954829
0.991844572933861,1,1,0.995,1
0.99072683727575,0.998256980580213,0.999974492398735,0.996632996632997,0.997774498466305
0.981818614637042,0.998186153561706,0.999844847094962,0.99488007219966,0.999914273422552
0.984588397296108,0.99998299493249,0.999879298188234,0.993265993265993,0.999515268815413
0.99104037321447,0.996598639455782,0.999965198286779,0.988181131038274,1
0.987361756094286,0.999956522231927,0.999667807732639,0.991530601618967,0.999476053047482
0.987358733650316,0.996886747966432,0.999500449637552,0.994785063677481,0.997680954960023
0.985581142434272,0.998278020013229,0.999889114596456,0.993265993265993,1
0.986644528615377,0.99995126705653,0.999981913546753,0.996632996632997,1
0.991210249613792,0.998239975512703,0.999991497466245,0.998316498316498,0.997075744712388
0.984553820282645,0.998592830663538,0.999675405364871,0.994949494949495,0.998246231887412
0.989684927155773,0.996485217824504,0.999805021266392,0.994949151377723,0.993873642015041
0.991281598217682,0.998148418071289,0.999982465387928,0.993231281891076,0.998019742357449
0.98228504141428,0.998215663580247,1,0.994949494949495,0.999468591640309
0.988107042561054,1,1,0.994949494949495,0.998839053522486
0.981641031418945,0.998146535757579,0.999922501140034,0.986426767676768,0.999361423384015
0.990508993077173,1,0.999982182725109,0.996632996632997,0.99998299493249
