"AUC_C5","AUC_sda","AUC_rf","AUC_knn","AUC_pda"
1,1,1,1,1
0.986794039885305,0.998041552349358,0.999922519252416,0.98989898989899,0.995910123395396
0.98625458331828,0.999682196110768,0.999716553287982,0.983147804576376,0.998534188778344
0.988234575855925,0.996397832491583,0.999562437808787,0.983230240549828,0.99941893158388
0.991402609852736,0.999889467061184,0.999974492398735,0.98989898989899,0.998075504625378
0.98997438794619,0.99996598986498,0.999871670415474,0.996632996632997,1
0.986199869181506,0.999983164983165,0.999945025859974,0.995,0.99996632996633
0.988733257280289,0.999914974662449,0.999816758143769,0.986531986531986,0.999817673154502
0.989970291752612,0.99994898479747,0.999867679318437,0.988215488215488,0.997977517306601
0.986516569914311,0.998051669121257,0.999878937899586,0.988213759730696,0.999957220001403
0.983226954209567,0.994799093749757,0.999651294620074,0.984831306259878,0.992867901250953
0.981671778542859,0.999982644312541,0.999887058311174,0.991512027491409,0.997992236818892
0.9868205340985,0.998273985647723,0.999939251479256,0.991582491582492,0.995144746433406
0.980825435862978,0.99998299493249,0.999974492398735,0.986531986531986,0.998699024680489
0.977850718891465,0.998170899805062,0.999583943814541,0.988163598251963,0.997658703540236
0.97760113216058,0.999863959459919,0.999910189247994,0.984848484848485,0.999914974662449
0.987433100567796,0.99993197972996,0.999648192753915,0.993213383838384,0.998668827481508
0.995968749823572,0.994651906268068,0.999634042217461,0.984848484848485,0.995674281838576
0.988465227721335,0.998246538792824,0.999947661812062,0.983164983164983,0.999965377174508
0.987514156554349,0.999905138129358,0.999854032532623,0.988162878787879,0.998484902721372
0.984417666766019,0.998183501063656,0.999583585367137,0.991581106669472,0.999421505715688
0.990958491157927,1,0.99987706203572,0.984743265993266,0.993888671444705
0.988226424756542,0.999893718328062,0.999931629110011,0.991582491582492,0.999540863177227
0.98128890559897,0.999974492398735,0.999447150939755,0.98989898989899,1
0.996667314464132,1,0.999964751851243,0.988180776840571,1
0.989831496978909,0.999991322156271,0.999982553937354,0.986531986531986,0.998316321217647
0.9816756017013,1,0.999896397171802,0.996615818044389,0.998758669874281
0.98897782722885,0.99815901953295,0.999894982456366,0.984831306259878,0.999368150037793
0.983606279486889,0.998273985647723,0.99994898479747,0.984848484848485,0.999323873256498
0.991573714726047,0.99996632996633,0.999932228715028,0.988232323232323,0.997759912045626
0.99161316992434,0.998242736644798,1,0.996632996632997,0.999843956049652
0.976599024737465,1,0.999947198827106,0.991582491582492,0.99998299493249
0.989109235738475,0.999812678553209,0.999948363917294,0.994896885521885,0.996979431503241
0.985423221221664,0.999853981996839,0.999935048996168,0.991582491582492,0.999939786390449
0.985088888238051,0.998161013434968,0.999907513031667,0.98989898989899,0.998750153560581
0.989427897114855,0.99998299493249,0.999991497466245,0.993265993265993,0.99996598986498
0.972422726965387,0.999983164983165,0.999991582491582,0.99,0.999574915824916
0.979165751485344,0.999895493567467,0.999878663809931,0.98477906209865,0.995213000751299
0.988513936368599,0.998256980580213,0.999870065233521,0.988215488215488,0.998826384637622
0.987639310297017,0.998181991738693,0.999555939835019,0.989864278524072,0.997846624661457
0.982737093495044,0.998171768707483,0.999923469387755,0.985,0.999443027210884
0.981386137393183,0.996321054060668,0.999774176789179,0.989829201882773,0.997619254499797
0.984080616204041,0.998214204946476,0.99990370825738,0.986531986531986,0.998971193415638
0.98549248047131,0.998205822602914,0.999860939325225,0.983247773336139,0.998281969353398
0.991952455555719,0.999838451858654,0.999838451858654,0.986531986531987,0.999013619323865
0.981599563519926,0.999845392702536,0.999853981996839,0.986497629354772,0.998509757438329
0.988802800124649,0.998255216636554,0.999947217239172,0.983095560415148,0.999539805895423
0.979595381730457,0.996343410577976,0.999385691936197,0.993265993265993,0.998272577689492
0.973079747216201,0.994675158095071,0.999868560480258,0.981359084037655,1
0.985671259755124,0.99998299493249,0.999914974662449,0.979763268423062,0.999285346150421
0.978140721409782,0.996503894280862,0.99966557349792,0.983113447399162,0.995488309827032
