"AUC_C5","AUC_sda","AUC_rf","AUC_knn","AUC_pda"
1,1,1,1,1
0.760729001743361,0.740981555331703,0.748857367507036,0.518792033526938,0.736864955395883
0.780705382629731,0.774703432973774,0.763781080866531,0.537502275720243,0.733268846220065
0.782701656981667,0.763267604035951,0.760583516565127,0.528846779652192,0.753192191930412
0.768980968157611,0.762188769356042,0.743233736682546,0.532784893609636,0.762713402527421
0.756383321044104,0.748843915635055,0.73829946717163,0.52256510552258,0.748764283818434
0.764126066848849,0.750122459495507,0.731448038364659,0.537965023950849,0.736964355713054
0.760642135642136,0.760762813035954,0.755220723353847,0.539609530680959,0.716511431605728
0.783909789940444,0.771055827670975,0.764341393753406,0.529105487868374,0.728548401025376
0.791682704489624,0.755049252445086,0.757894103887872,0.52425079880437,0.746070183123755
0.763824769364165,0.760337634533143,0.726963630891282,0.529119542433239,0.731710103702004
0.723434403039735,0.765950369833922,0.751996443683774,0.527092770488389,0.73241884747892
0.769710272956852,0.775667825749134,0.751284326867484,0.515586702373337,0.741187120241029
0.763057611284781,0.748954154706282,0.741430834143677,0.522108843537415,0.728569887811419
0.759172568449001,0.76119231628444,0.75005447818945,0.534575827884002,0.766550572097179
0.762753122815803,0.748035977061726,0.742336589868832,0.517061559472274,0.745330894320793
0.76256734006734,0.753942652558264,0.741038362444842,0.532418507963427,0.753728113238422
0.752273612678463,0.756233241925267,0.741497587787165,0.529105487868374,0.747501315068796
0.766267158758902,0.749739981319398,0.741764245987257,0.535890676170499,0.723008915893208
0.758158606264667,0.752175448777157,0.729415093082607,0.532777888534467,0.730904232158552
0.769417110041692,0.780093487478456,0.777396819364731,0.542414289468781,0.718152486139797
0.779982150005911,0.759009806397945,0.764152297413574,0.52917278543199,0.753673552350351
0.781589367239685,0.766988656349868,0.750053580452563,0.551146679644471,0.75628206477569
0.778118724372499,0.755404660715129,0.768041575658429,0.545781647033488,0.743674046908899
0.761936787314607,0.764454525563548,0.745321938504269,0.52935598375448,0.7464170292253
0.759995750576784,0.758261697317433,0.726589010770107,0.512116273276987,0.746058793632747
0.789022858327703,0.763485842940544,0.762489678332033,0.513796177640066,0.747283246104663
0.778681522609201,0.759227426802826,0.755732410175114,0.541384636745461,0.748813167909088
0.770596959605621,0.750700863812246,0.757411107568404,0.523896178277621,0.735303939240064
0.757756224072728,0.765962818826635,0.738157337069647,0.531316567030853,0.748757585143815
0.801832568235436,0.784172895097994,0.781988831141068,0.530633718133718,0.773785211877068
0.778494383236577,0.773147013999947,0.767610881090114,0.549307508070395,0.718505504972904
0.77256421999259,0.769357756282751,0.776173076120419,0.528931930993787,0.757446326402441
0.789472685759296,0.760944268108761,0.763002814495117,0.530733911809022,0.756477222527964
0.799546863625088,0.784037007395117,0.778730752232685,0.554118033569471,0.779617588568021
0.784796247948981,0.757137318566341,0.752700751491674,0.520340522572665,0.701879839720298
0.759963766093733,0.77764075872182,0.751852599781446,0.522058724562406,0.760623269247806
0.771374396618763,0.761501997953558,0.748689740029297,0.520375577076608,0.728040762077591
0.783067890474918,0.779487688265381,0.7643173533142,0.54796081519664,0.741842887157177
0.757956418907397,0.757669410339904,0.722341160365265,0.528149758554991,0.762931585564284
0.766928775139536,0.766465598958076,0.745352397935193,0.520549133951196,0.752041484651086
0.776249940948602,0.754015001202501,0.766884077810417,0.539600125403697,0.742972235821938
0.775465178049672,0.752570435463145,0.760818929901989,0.513742580443611,0.71552831428323
0.762956291870596,0.751173519489736,0.74071398131669,0.524024610364817,0.753328725529796
0.776380512215008,0.742865451207091,0.746723506664196,0.50880626439837,0.730759728241121
0.768812476295426,0.771492072083543,0.740164847926893,0.532507202610295,0.762155336659545
0.748473466484765,0.725885003647324,0.735870891249175,0.531179492519699,0.718494452841792
0.757344459247017,0.745180694789588,0.74662147526842,0.530767914788533,0.721046240669186
0.759703273187238,0.752651634241457,0.776317646990493,0.570146907039396,0.752938192833297
0.785051443736015,0.768633872481628,0.780988226174895,0.542469367211635,0.747755476944013
0.769092543637282,0.761979240077718,0.738063867001439,0.525671231212468,0.747626754918584
